Link,País,Preço_Sócio,Preço_Normal,Pontuação,Avaliações,Somelier,Decantação,Olfativo,Amadurecimento,Uvas,Gustativo,Visual,Harmonização,Temperatura,Safra,Seco,Teor_Alcoólico,Vinícola,Tipo,Potencial_Guarda,Região,Preços_Cat,Pontuação_Cat,Estoque_Cat,Pontos_Total
https://wine.com.br/vinhos/chateau-la-mission-a-o-c-lalande-de-pomerol-2011/prod17307.html,França,245.9,289.29,0.0,0.0,"Intensos e envolventes aromas de frutas maduras como morango e framboesa, com toque floral e mineral, além de nuances de tosta e defumado. No paladar ele surpreende com seu bom corpo, acidez agradável e textura sedosa, com final longo. Esse tinto requintado nasce de vinhedos cultivados na A.O.C. Lalande-de-Pomerol, denominação de origem localizada ao norte da conhecida região de Pomerol, cujas velhas videiras são cuidadas meticulosamente para produzir um vinho que exiba aromas de frutas maduras suculentas e encantadoras, e com um perfil acessível mesmo em sua juventude.",40.0,"Morango, framboesa, floral, mineral, tosta, defumado","16 meses em barricas de carvalho, 25% novas.","Merlot (80%), Cabernet Franc (20%)","Bom corpo, taninos sedosos, fresco, mineral, final longo",Rubi,"Assado de tira, paella com carne de caça, rigatone de pato com shitake, costeletas de cordeiro em crosta de ervas, risoto de funghi secchi, e queijos duros.",16.0,2011.0,1,13.5,Château La Mission Haut-Brion,Tinto,10.0,Lalande,4,0,2,0.0
https://wine.com.br/vinhos/pinhal-da-torre-resoluto-2015/prod21082.html,Portugal,136.0,160.0,3.5,4.0,"Resoluto é um tinto elaborado pela afamada Pinhal da Torre, principal vinícola da região de Tejo em Portugal. O blend de uvas tintas clássicas dá vida a um vinho com boa complexidade de aromas e sabores, perfeito para ser harmonizado com carnes vermelhas.",30.0,"Frutas vermelhas maduras, cacau, especiarias, amadeirado",18 meses em barricas de carvalho francês.,"Touriga Franca , Trincadeira , Alicante Bouschet","Corpo de médio para encorpado, taninos presentes, acidez agradável, amadeirado",Rubi intenso,"Mix de queijos duros, churrasco, carré de cordeiro com molho de hortelã, risoto de funghi, hambúrguer de angus com queijo gruyère, picanha invertida.",16.0,2015.0,0,14.0,Pinhal da Torre,Tinto,7.0,Tejo,3,1,2,14.0
https://wine.com.br/vinhos/vinedo-de-los-vientos-estival-2017/prod18873.html,Uruguai,,,4.0,5.0,"Vinho branco com aromas de frutas brancas e cítricas, com nota floral. No paladar, se mostra leve, cítrico, com nota floral, acidez agradável e bom final. Com um blend único, composto por Gewürztraminer, Chardonnay e Moscato Bianco, que traduz toda a maestria da vinícola boutique Viñedo de los Vientos.",,"Frutas brancas, frutas cítricas, floral",Em tanques de aço inox,"Gewürztraminer (60%), Chardonnay (30%), Moscato Bianco (10%)","Leve, cítrico, floral, acidez agradável, bom final",Amarelo-claro,"Filé de tilápia, linguado com legumes grelhados, ceviches, sushi e sashimi, salada primavera, queijos frescos.",9.0,2017.0,0,13.0,Viñedo de los Vientos,Branco,3.0,Atlántida,,1,1,20.0
https://wine.com.br/vinhos/sagrado-d-o-c-douro-rose-2016/prod20788.html,Portugal,86.96,102.3,0.0,0.0,"Com um estilo que combina com qualquer ocasião, este rosé mescla duas variedades clássicas portuguesas. Elaborado sob o conceito Vegan Friendly, esse rótulo conta com a experiência da Quinta do Sagrado, uma das mais antigas propriedades vinhateiras no Pinhão, coração da região do Douro.",,"Frutas vermelhas frescas, floral",6 meses em tanques de aço sobre as borras. ,"Touriga Nacional, Tinta Roriz","Frutado, leve, boa acidez ",Cereja,"Risoto caprese, tagliatelle com molho de camarão, tomates recheados, estrogonofe de frango, bruschetta de queijo com tomate, moqueca capixaba. ",10.0,2016.0,1,13.0,Quinta do Sagrado,Outros,4.0,Douro,3,0,1,0.0
https://wine.com.br/vinhos/espumante-undurraga-royal-d-o-valle-de-leyda-brut/prod17373.html,,,,4.0,11.0,"Produzido pelo método Charmat, cuja segunda fermentação ocorre em tanques de aço inox pressurizados, esse espumante traz aromas frutados e florais, sobre um paladar fresco e levemente cremoso. Ele demonstra porque a Undurraga é líder no segmento de espumantes no Chile, tanto em volume quanto em reconhecimento mundial. Esse exemplar é produzido a partir de uma seleção especial de uvas dos melhores vinhedos cultivados nas encostas do frio Valle de Leyda, fato que no rótulo é representado pela palavra Royal.",,"Frutas brancas, frutas cítricas frescas, floral",2 meses sobre as borras em tanques de aço inox,"Pinot Noir, Chardonnay","Leve, acidez presente, boa cremosidade, cítrico",Amarelo-palha,"Mini acarajé com camarões secos e chips de quiabo, torta de palmito com azeitona, ceviche de lula e coco verde, kieber (petisco de frango), quiche de alho poró, e queijos frescos.",8.0,,0,12.5,Undurraga,Outros,3.0,,,2,1,44.0
https://wine.com.br/vinhos/louis-bouillot-a-o-c-cremant-de-bourgogne-brut/prod15033.html,França,,,4.5,10.0,"A vinícola Louis Bouillot elabora esse incrível rótulo produzido pelo método tradicional na A.O.C. Crémant de Bourgogne, onde o terroir agrega excelente frescor e vivacidade.
Este rótulo já recebeu várias premiações, dentre elas: medalha de prata no Mundus Vini, medalha de prata no Concours des Grands Vins de France, em Mâcon, e medalha de prata no International Wine Challenge.",,"Frutas tropicais, pão fresco.",12 meses em garrafa.,"Pinot Noir, Aligoté, Gamay, Chardonnay, Aligoté, Gamay, Chardonnay","Boa acidez, bom corpo, cremoso, saboroso.",Amarelo-claro.,"Talharim de pupunha na manteiga e sálvia, casquinha de siri, quiche de alho poró, lasanha primavera, melão com presunto cru e brusquettas.",8.0,,0,12.0,Louis Bouillot,Outros,5.0,Bourgogne,,2,2,45.0
https://wine.com.br/vinhos/espumante-toro-loco-d-o-cava-rose-brut/prod12786.html,Espanha,,,4.5,92.0,"Com aroma de frutas vermelhas frescas e notas delicadas de pão, este cremoso, fresco e frutado Cava Brut Rosé é um dos mais novos integrantes da linha Toro Loco. Elaborado com o método tradicional e com a uva Garnacha, que é nativa da Espanha, esse exemplar mescla a modernidade da vinícola de Benoit Valerie Calvet, com o estilo clássico dos Cavas espanhóis.",,"Frutas vermelhas frescas como framboesa, cereja, amora e morango, com notas delicadas de pão. ",Sobre as borras em garrafa.,Garnacha (100%),"Cremoso, fresco, frutado, com final saboroso. ",Salmão.,"Paella, salgadinhos fritos, risoto de camarão, salada caprese, tomates recheados com salmão, iscas de peixe empanado. ",8.0,,0,12.0,BVC Bodegas,Outros,3.0,Utiel,,2,1,414.0
https://wine.com.br/vinhos/tenuta-sant-antonio-sponsa-igt-veronese-2015/prod17310.html,Itália,,,4.0,3.0,"Cereja, framboesa, amora, ameixa, especiarias doces e toque tostado são os aromas encontrados nesse tinto elegante, com acidez delicada, taninos macios e boa persistência. Para elaborar esse exemplar, a Tenuta Sant'Antonio deixa a uva Cabernet Sauvignon secando por 30 dias antes da vinificação. Esse processo tem o objetivo de concentrar os aromas, sabores e o açúcar natural.",20.0,"Cereja, framboesa, amora, ameixa, especiarias doces, tostado. ",6 meses em barricas de carvalho francês.,"Corvina, Corvinone (50%), Cabernet Sauvignon (30%), Rondinella (20%)","Elegante, acidez delicada, taninos macios, boa persistência. ",Rubi com reflexos violáceos. ,"Espaguete à putanesca, bisteca suína com cogumelos, ossobuco com polenta, picanha na brasa com purê de mandioquinha, mix de queijos, pizzas variadas.",15.0,2015.0,0,13.5,Tenuta Sant'Antonio,Tinto,6.0,Veneto,,1,2,12.0
https://wine.com.br/vinhos/vinedo-de-los-vientos-arneis-chardonnay-2016/prod18875.html,Uruguai,56.9,66.94,4.0,7.0,"Com aroma de frutas como abacaxi, damasco, melão e pera, esse branco possui um paladar equilibrado, frutado, com boa acidez e nuance de pão fresco. É um blend pouco comum, que traz a uva italiana Arneis, típica do Piemonte, e a francesa Chardonnay, mostrando o potencial criativo e a personalidade da Viñedo de Los Vientos.",,"Abacaxi, damasco, melão, pera",6 meses em tanques de aço inox sobre as borras (sur lie).,"Arneis (60%), Chardonnay (40%)","Equilibrado, frutado, boa acidez, pão fresco",Amarelo-claro,"Camarões salteados, culinária japonesa, penne ao molho branco, moqueca, salada com frango grelhado, e queijos frescos.",10.0,2016.0,1,13.5,Viñedo de los Vientos,Branco,4.0,Atlántida,2,1,1,28.0
https://wine.com.br/vinhos/champagne-la-grande-dame-rose-2004/prod17243.html,França,2281.9,2684.59,0.0,0.0,"Champagne rosé de boa estrutura, fresco e com suave frutado percebível nos aromas, que também nos trazem um toque mineral e de amêndoas. Este exemplar pontuado pertence a linha La Grande Dame, criada em 1972 para celebrar o bicentenário da Maison Veuve Clicquot, rendendo homenagem a Madame Clicquot, também conhecida por ""La Grande Dame de Champagne"". Trata-se de um assemblage exclusivo de oito dos clássicos Grands Crus da casa, traduzindo-se em uma expressão mineral e fresca do estilo Veuve Clicquot.",,"Toque mineral e de amêndoas, discreta fruta vermelha como groselha e notas de fermento",Em garrafas sobre as borras finas.,"Pinot Noir (67.00%), Chardonnay (33.00%)","Muito fresco, com boa estrutura, e final gracioso com traços minerais e frutados",Rosa claro,"Codorna recheada (assada) com purê de ameixa e macadâmias, lombo de porco com molho de jabuticaba, risoto de tomate seco, magret de pato, atum grelhado com crosta de gergelim, e queijos semiduros.",10.0,2004.0,0,12.5,Veuve Clicquot,Outros,17.0,Champagne,4,0,3,0.0
https://wine.com.br/vinhos/carpineto-dogajolo-i-g-t-toscano-rosso-2016/prod18932.html,Itália,,,4.0,19.0,"Um tinto toscano gostoso de beber, tanto sozinho quando na companhia de um prato, ou petiscos e boa companhia. Tem um estilo frutado, aromático, que seduz diversos paladares, você vai gostar. Foi pontuado pelo Guia Essenziale d'Italia de 2019 com 90 pontos.",,"Frutas vermelhas, folhas secas, especiarias",6 meses em barricas de carvalho.,"Sangiovese (70%), Cabernet Sauvignon (20%), Outras uvas (10%)","Médio corpo, boa acidez, frutado, taninos macios, bom final",Rubi,"Penne à bolonhesa, filé à parmigiana, joelho de porco defumado assado, risoto de tomate seco e palmito, filé mignon ao molho madeira, e queijos semiduros.",16.0,2016.0,1,13.0,Carpineto,Tinto,5.0,Toscana,,2,2,76.0
https://wine.com.br/vinhos/la-mora-d-o-c-g-morellino-di-scansano-2015/prod17374.html,Itália,,,3.5,13.0,"Tinto com aromas de frutas vermelhas maduras, com toque floral e notas de especiarias, como noz-moscada. No paladar, possui médio corpo, é frutado, de taninos macios, com boa acidez, notas florais e toque de especiarias. Morellino Di Scansano, de estilo moderno, é elaborado majoritariamente com a tinta representativa da região, a Sangiovese, e é um exemplar que revela toda a expertise da Cecchi em elaborar vinhos italianos. Premiado com medalha de ouro no concurso Berliner Wein Trophy, e medalha de prata no Mundus Vini.",,"Frutas vermelhas maduras, floral, especiarias","2 meses em garrafas, nas caves.","Sangiovese (90.00%), Uvas nativas (10.00%)","Médio corpo, frutado, taninos macios, boa acidez, floral, especiarias",Rubi,"Massa à bolonhesa, carne assada, nhoque ao ragu de cogumelos, pizzas variadas, tian de berinjela, galinhada.",15.0,2015.0,1,13.0,Cecchi,Tinto,5.0,Maremma Toscana,,2,2,45.5
https://wine.com.br/vinhos/barahonda-tranco-monastrell-cabernet-sauvignon-2016/prod18878.html,Espanha,,,3.5,34.0,"Barahonda possui seus vinhedos com baixa produção, em um solo pobre, onde a raiz aprofunda em busca de nutrientes para o bom desenvolvimento dos cachos. O nome ""Tranco"" faz referência a um jogo que o fundador da vinícola adorava na sua infância. Além disso, é como algumas pessoas em Yecla chamam videiras grandes e antigas.",,"frutas negras, especiarias, tosta",Parte do vinho estagiou 3 meses em barricas de carvalho francês e americano. ,"Cabernet Sauvignon, Monastrell","médio corpo, acidez agradável, frutado, especiarias, taninos presentes, bom final",rubi,"Nhoque de ricota na manteiga de alho poró, bife de chorizo ao chimichurri, arroz de pato com macadâmia, polenta com cogumelos ao creme, frango xadrez, mignon à Cordon Bleu.",15.0,2016.0,1,14.6,Barahonda,Tinto,7.0,Yecla,,2,2,119.0
https://wine.com.br/vinhos/voiturette-pinot-noir-2017/prod21180.html,,,,4.0,82.0,"Vinho ideal para o dia a dia, fácil de beber que traz a difícil uva de ser cultivada, a Pinot Noir, que não passa por carvalho. Esse exemplar é um Vin de France, um tinto elaborado com uvas de famílias parceiras da vinícola, que são cuidadosamente escolhidas. O rótulo traz um carro que é um clássico francês, assim como a Pinot.",,"Cereja, framboesa e groselha",4 meses em tanques de concreto.,Pinot Noir (100%),"Frutado, corpo de leve para médio, taninos presentes, boa acidez",Rubi,"Espetinho de queijo, frango recheado com presunto, berinjela à parmegiana, tomates recheados, atum grelhado, talharim caprese na manteiga.",14.0,2017.0,0,13.0,Vignobles & Compagnie,Tinto,3.0,,,2,1,328.0
https://wine.com.br/vinhos/voiturette-cabernet-sauvignon-2017/prod21179.html,,,,3.5,90.0,"Essa safra foi muito especial, ganhando medalha de prata no concurso Anivin, uma Associação Interprofissional de Vins de France. A linha Voiturette é composta por vinhos descomplicados elaborados com variedades clássicas francesas, que você vai se apaixonar. É a prova de que um vinho francês não precisa ser caro para ser bom.",,"Amora, ameixa negra, especiarias",4 meses em tanques de concreto.,Cabernet Sauvignon (100%),"Corpo de leve para médio, taninos presentes, boa acidez, especiarias",Rubi,"Arroz de forno com legumes tostados, almôndegas com molho vermelho, linguicinha frita, pizza, patê de salaminho com torrada.",15.0,2017.0,0,13.0,Vignobles & Compagnie,Tinto,4.0,,,2,1,315.0
https://wine.com.br/vinhos/chateau-negrit-montagne-saint-emilion-a-o-c-2016/prod23479.html,França,,,4.0,14.0,"Usando métodos agrícolas sustentáveis, as uvas usadas no Château Négrit crescem nas encostas de barro e calcário, características da região de Montagne-Saint-Emilion e produz vinhos de alta qualidade, diferenciados por sabores macios de frutas vermelhas maduras.",,"Frutas vermelhas, framboesa, amora, ameixa",18 meses em tanques de aço inox e cimento.,"Cabernet Sauvignon, Merlot","Taninos maduros, acidez equilibrada e final persistente",Rubi profundo,"Penne caprese, ravioli de burrata e tomate cereja, hambúrguer de picanha, pato com laranja, risoto de linguiça, pappardelle com molho funghi. ",16.0,2016.0,1,14.0,SCEV Lagardère,Tinto,8.0,Montagne Saint,,2,2,56.0
https://wine.com.br/vinhos/louis-bouillot-a-o-c-cremant-de-bourgogne-rose-brut/prod15034.html,França,101.92,119.9,4.0,18.0,"Espumante da A.O.C. Crémant de Bourgogne, elaborado pelo Método Tradicional, apresenta aromas de frutas frescas como framboesa e groselha, nuance cítrica e de brioche. No paladar, possui corpo de leve para médio, acidez agradável e notas frutadas. Esse encantador espumante da Borgonha, dentre várias premiações, recebeu medalha de ouro no Concours National des Crémants, em 2018 e medalha de bronze no International Wine Challenge.",,"Framboesa, groselha, nuance cítrica e de brioche",Mínimo de 12 meses sobre as borras dentro das garrafas.,"Pinot Noir, Gamay, Aligoté, Pinot Noir, Gamay, Aligoté, Chardonnay","Corpo de leve para médio, acidez agradável, frutado",Rosa claro,"Bolinho de bacalhau, camarão na moranga, espetinhos de vegetais, linguine de abobrinha ao molho sugo, canapés variados, peito de frango empanado. ",8.0,,0,12.0,Louis Bouillot,Outros,3.0,Bourgogne,3,2,1,72.0
https://wine.com.br/vinhos/le-petit-cochonnet-i-g-p-pays-doc-sauvignon-blanc-2017/prod19147.html,França,,,0.0,0.0,"Quer comprar vinho francês sem medo de errar? Então, aposte no Le Petit Cochonnet I.G.P. Pays d'Oc Sauvignon Blanc 2017! Essa é uma opção muito fácil de agradar e, como as bebidas da mesma linha, revela como é descomplicado tomar uma taça de vinho, bem no estilo francês de abrir e beber, sem muita cerimônia.
É versátil e perfeito para fugir à regra que vinho precisa harmonizar com alguma coisa. Esse você pode combinar com o que quiser! Jovem e moderno, é o que faltava nos momentos descontraídos com os amigos, mesmo se eles ainda não são muito familiarizados com a bebida. Aliás, é uma ótima pedida para quem está começando a provar vinho francês!
Ao comprar esse vinho branco, você adquire um rótulo que recebeu 92 pontos de 100, obtendo uma excelente avaliação do renomado crítico James Suckling.
Apaixone-se pela linha inteira!
Se você se interessou pelo estilo descomplicado do Le Petit Cochonnet I.G.P. Pays d'Oc Sauvignon Blanc 2017, que tal olhar os outros rótulos da linha? Merlot, Carbenet Sauvignon, Pinot Noir, Rosé e Chardonnay são os tipos de uvas que você também pode conhecer!",,"Frutas frescas, Frutas cítricas",Em tanques de aço inox.,Sauvignon Blanc (100.00%),"Leve, frutado e boa acidez",Amarelo dourado,"Macarrão ao alho e óleo
",8.0,2017.0,1,12.0,Vignobles & Compagnie,Branco,3.0,Languedoc,,0,1,0.0
